n, c, k, t_tot, dt_prim, dt_sec, mean_t_sec, dev_t_sec, m_tot, dm_prim, dm_sec, mean_m_sec, dev_m_sec
7500025, 3.375000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.250000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.875000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.000000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.125000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.750000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.625000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.250000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.375000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.125000, 4.500000, 67208985, 18807101.000000, 48401884.000000, 6.453563, 30.883955, 561522900.000000, 420001400.000000, 141521500.000000, 18.869470, 28.565119
7500025, 2.250000, 4.500000, 67697327, 18895416.000000, 48801911.000000, 6.506900, 45.115246, 564601412.000000, 420001400.000000, 144600012.000000, 19.279937, 29.948374
7500025, 2.000000, 4.500000, 65183179, 18401602.000000, 46781577.000000, 6.237523, 34.369856, 539882496.000000, 420001400.000000, 119881096.000000, 15.984093, 26.478958
7500025, 2.125000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.875000, 4.500000, 67492369, 18778153.000000, 48714216.000000, 6.495207, 36.146945, 536793104.000000, 420001400.000000, 116791704.000000, 15.572175, 25.087425
7500025, 1.750000, 4.500000, 66373467, 18594719.000000, 47778748.000000, 6.370478, 41.937065, 528193740.000000, 420001400.000000, 108192340.000000, 14.425597, 23.238127
7500025, 1.500000, 4.500000, 64076012, 18528629.000000, 45547383.000000, 6.072964, 32.163644, 516388000.000000, 420001400.000000, 96386600.000000, 12.851504, 19.962417
7500025, 1.625000, 4.500000, 66827835, 19321069.000000, 47506766.000000, 6.334214, 42.425313, 525058532.000000, 420001400.000000, 105057132.000000, 14.007571, 21.828911
7500025, 4.000000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.875000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.250000, 4.500000, 66934146, 18709100.000000, 48225046.000000, 6.429985, 35.957941, 504686812.000000, 420001400.000000, 84685412.000000, 11.291351, 16.738464
7500025, 3.750000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.125000, 4.500000, 63669591, 18442121.000000, 45227470.000000, 6.030309, 29.629671, 501598428.000000, 420001400.000000, 81597028.000000, 10.879567, 15.366676
7500025, 3.500000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.375000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.250000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.000000, 4.500000, 68247313, 19095124.000000, 49152189.000000, 6.553603, 40.622759, 479996964.000000, 420001400.000000, 59995564.000000, 7.999382, 13.265894
7500025, 3.125000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.000000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.875000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.625000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.750000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.125000, 5.958333, 89794790, 24691663.000000, 65103127.000000, 6.510313, 42.246235, 668731556.000000, 560000000.000000, 108731556.000000, 10.873156, 15.337995
7500025, 2.500000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.375000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.250000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.125000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.000000, 3.916667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.750000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.875000, 4.208333, 65695425, 19031176.000000, 46664249.000000, 6.221879, 32.011044, 536722636.000000, 420001400.000000, 116721236.000000, 15.562780, 25.031674
7500025, 2.000000, 4.208333, 68418765, 19468682.000000, 48950083.000000, 6.526656, 41.449951, 539863728.000000, 420001400.000000, 119862328.000000, 15.981590, 26.469096
7500025, 1.750000, 4.208333, 69562065, 19734284.000000, 49827781.000000, 6.643682, 43.470083, 528135336.000000, 420001400.000000, 108133936.000000, 14.417810, 23.209970
7500025, 1.500000, 4.208333, 66920611, 19053535.000000, 47867076.000000, 6.382256, 37.411956, 516441880.000000, 420001400.000000, 96440480.000000, 12.858688, 19.981714
7500025, 1.375000, 4.208333, 66944645, 19137147.000000, 47807498.000000, 6.374312, 32.244877, 513300224.000000, 420001400.000000, 93298824.000000, 12.439802, 18.573812
7500025, 1.625000, 4.208333, 68950140, 19435832.000000, 49514308.000000, 6.601886, 42.402231, 525084220.000000, 420001400.000000, 105082820.000000, 14.010996, 21.837069
7500025, 1.250000, 4.208333, 69527446, 19532219.000000, 49995227.000000, 6.666008, 46.469067, 504657516.000000, 420001400.000000, 84656116.000000, 11.287445, 16.725263
7500025, 1.125000, 4.208333, 67721603, 18624317.000000, 49097286.000000, 6.546283, 35.305005, 501592996.000000, 420001400.000000, 81591596.000000, 10.878843, 15.368519
7500025, 4.000000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.875000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.750000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.000000, 4.208333, 65082102, 18686403.000000, 46395699.000000, 6.186073, 34.996345, 479989460.000000, 420001400.000000, 59988060.000000, 7.998381, 13.257262
7500025, 3.625000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.500000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.250000, 5.958333, 91616371, 25504343.000000, 66112028.000000, 6.611203, 42.571047, 672857312.000000, 560000000.000000, 112857312.000000, 11.285731, 16.719000
7500025, 3.250000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.375000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.125000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.000000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.875000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.625000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.250000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.500000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.375000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.250000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.125000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.000000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.875000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 4.000000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.375000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.000000, 5.666667, 87574210, 24623825.000000, 62950385.000000, 6.295039, 36.805591, 719849488.000000, 560000000.000000, 159849488.000000, 15.984949, 26.460353
7500025, 1.750000, 3.916667, 61927544, 18255996.000000, 43671548.000000, 5.822854, 30.444730, 528174004.000000, 420001400.000000, 108172604.000000, 14.422966, 23.220668
7500025, 1.875000, 3.916667, 65147957, 18734244.000000, 46413713.000000, 6.188474, 33.620832, 536810760.000000, 420001400.000000, 116809360.000000, 15.574529, 25.107438
7500025, 3.750000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.625000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.500000, 3.916667, 67001732, 18902720.000000, 48099012.000000, 6.413180, 44.247610, 516464000.000000, 420001400.000000, 96462600.000000, 12.861637, 19.990914
7500025, 3.500000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.375000, 3.916667, 65826582, 18554502.000000, 47272080.000000, 6.302923, 38.961591, 513326912.000000, 420001400.000000, 93325512.000000, 12.443360, 18.578302
7500025, 3.250000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.375000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.250000, 3.916667, 64143390, 18674334.000000, 45469056.000000, 6.062521, 33.578685, 504677456.000000, 420001400.000000, 84676056.000000, 11.290103, 16.749448
7500025, 3.125000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.875000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.000000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.125000, 3.916667, 65951845, 19020098.000000, 46931747.000000, 6.257545, 36.293094, 501543952.000000, 420001400.000000, 81542552.000000, 10.872304, 15.328213
7500025, 2.625000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.750000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.500000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.000000, 3.916667, 65258502, 18993467.000000, 46265035.000000, 6.168651, 37.781443, 479974884.000000, 420001400.000000, 59973484.000000, 7.996438, 13.251687
7500025, 2.375000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.250000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.125000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.000000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.750000, 3.333333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 4.000000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.875000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.750000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.625000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.625000, 3.625000, 65810205, 19573423.000000, 46236782.000000, 6.164884, 35.278438, 525037936.000000, 420001400.000000, 105036536.000000, 14.004825, 21.820135
7500025, 1.750000, 3.625000, 67618065, 19371795.000000, 48246270.000000, 6.432815, 36.293057, 528434944.000000, 420001400.000000, 108433544.000000, 14.457758, 23.362004
7500025, 3.500000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.250000, 3.625000, 66999450, 19618795.000000, 47380655.000000, 6.317400, 38.184890, 504644252.000000, 420001400.000000, 84642852.000000, 11.285676, 16.724385
7500025, 1.375000, 3.625000, 67656694, 19512465.000000, 48144229.000000, 6.419209, 35.996250, 513297104.000000, 420001400.000000, 93295704.000000, 12.439386, 18.570185
7500025, 1.500000, 3.625000, 67290867, 19354507.000000, 47936360.000000, 6.391493, 35.977478, 516899656.000000, 420001400.000000, 96898256.000000, 12.919724, 20.233147
7500025, 3.375000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.125000, 3.625000, 66704290, 18860498.000000, 47843792.000000, 6.379151, 33.236964, 501586388.000000, 420001400.000000, 81584988.000000, 10.877962, 15.353853
7500025, 1.000000, 3.625000, 68625569, 19167182.000000, 49458387.000000, 6.594430, 43.118297, 479957004.000000, 420001400.000000, 59955604.000000, 7.994054, 13.246509
7500025, 3.250000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.125000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.875000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.750000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.500000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.625000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.875000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.375000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.250000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.125000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.000000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.875000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.750000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.625000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 4.000000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.750000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.875000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.625000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.500000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.375000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.250000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.125000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.000000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.875000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.750000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.625000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.625000, 3.333333, 65231836, 18929010.000000, 46302826.000000, 6.173690, 40.928070, 525030956.000000, 420001400.000000, 105029556.000000, 14.003894, 21.785229
7500025, 1.375000, 3.333333, 62891065, 18791545.000000, 44099520.000000, 5.879916, 24.846069, 513314312.000000, 420001400.000000, 93312912.000000, 12.441680, 18.577334
7500025, 1.500000, 3.333333, 65963049, 19031294.000000, 46931755.000000, 6.257546, 45.643317, 516398752.000000, 420001400.000000, 96397352.000000, 12.852937, 19.957926
7500025, 1.000000, 3.333333, 61874481, 18425551.000000, 43448930.000000, 5.793171, 33.353638, 479951892.000000, 420001400.000000, 59950492.000000, 7.993372, 13.232619
7500025, 2.500000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.250000, 3.333333, 64641123, 18443498.000000, 46197625.000000, 6.159663, 32.336030, 504664532.000000, 420001400.000000, 84663132.000000, 11.288380, 16.733154
7500025, 2.250000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.125000, 3.333333, 66518655, 19077927.000000, 47440728.000000, 6.325409, 43.851468, 501589108.000000, 420001400.000000, 81587708.000000, 10.878325, 15.358835
7500025, 2.375000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.000000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.875000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.750000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.625000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.500000, 2.750000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 4.000000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.875000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.750000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.500000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.625000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.125000, 5.666667, 86808742, 25813479.000000, 60995263.000000, 6.099526, 45.614165, 748674744.000000, 560000000.000000, 188674744.000000, 18.867474, 28.533739
7500025, 3.375000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.125000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.375000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.000000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.875000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.750000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.625000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.500000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.375000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.125000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.375000, 3.041667, 62402417, 18593231.000000, 43809186.000000, 5.841205, 37.351629, 513326924.000000, 420001400.000000, 93325524.000000, 12.443362, 18.571186
7500025, 1.500000, 3.041667, 63757352, 19014925.000000, 44742427.000000, 5.965637, 31.423206, 516379440.000000, 420001400.000000, 96378040.000000, 12.850362, 19.932949
7500025, 1.250000, 3.041667, 62214370, 18798432.000000, 43415938.000000, 5.788772, 33.237714, 504642660.000000, 420001400.000000, 84641260.000000, 11.285464, 16.719075
7500025, 2.000000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.125000, 3.041667, 62550829, 18421841.000000, 44128988.000000, 5.883845, 36.460088, 501621076.000000, 420001400.000000, 81619676.000000, 10.882587, 15.376914
7500025, 1.875000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.625000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.750000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.500000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 1.375000, 2.458333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 4.000000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.875000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.750000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.625000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.500000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.250000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.125000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.000000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.875000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.750000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.250000, 5.666667, 82102531, 24018921.000000, 58083610.000000, 5.808361, 41.655362, 752776676.000000, 560000000.000000, 192776676.000000, 19.277668, 29.946486
